FarmerID,Gender,Age,HaveHandPhone,isTrained,FarmSize (Hectare),FarmProduction (Kg),SalesQuota (Kg),Sales Last Year (Kg),Number of Farm,Number Of Trees,FarmerStatus
740808032101,Male,49,Yes,1,3,460,715,"497,0088",2,1300,Bad
740808037101,Male,40,Yes,1,3,725,975,"1259,9989",1,2000,Bad
740808039101,Male,41,Yes,1,2,300,455,"268,7493",2,650,Bad
740808040101,Male,55,Yes,1,3,1965,2600,"1772,2778",1,2800,Good
740808042101,Male,63,No,1,3,770,1105,"1045,5865",1,2300,Good
740808045101,Male,26,Yes,1,3,1100,1430,"1164,6875",1,1700,Good
740808054101,Male,51,No,1,"2,5",940,1300,"1173,2073",1,2200,Good
740808055101,Male,29,Yes,1,"1,5",350,455,"314,7499",1,820,Bad
740808057101,Male,52,No,1,2,490,650,"621,9999",1,1000,Bad
740808058101,Male,65,Yes,1,3,250,325,,1,1000,Bad
740808059101,Male,50,Yes,1,2,460,585,,1,1600,Bad
740808068101,Male,37,Yes,1,2,460,715,"556,8095",2,800,Bad
740808077101,Male,44,Yes,1,"1,5",590,832,"615,2498",1,1100,Bad
740808081101,Male,47,No,1,3,905,1248,"1360,6779",1,1800,Good
740808087101,Male,48,Yes,1,2,310,429,"524,7491",2,900,Bad
740808125101,Male,60,Yes,1,2,230,325,"208,3093",1,900,Bad
740808130101,Male,45,Yes,1,"2,3",265,403,"294,2499",2,600,Bad
740808136101,Male,49,No,1,2,270,364,"439,2489",2,900,Bad
740808151101,Male,43,No,1,2,945,1326,"118,4918",1,1800,Good
740808159101,Male,55,No,1,3,1300,1755,"117,0168",1,1900,Good
740808161101,Female,54,Yes,1,2,850,1170,,1,1500,Good
740808162101,Male,53,Yes,1,"1,5",680,"955,5","348,1068",1,1950,Bad
740808163101,Male,36,Yes,1,"1,2",530,780,,1,1150,Bad
740808164101,Male,48,No,1,2,1000,1560,"1202,478",1,1600,Good
740808166101,Male,51,Yes,1,5,2100,2860,"788,8435",1,3100,Good
740808167101,Male,45,No,1,"1,5",720,1040,0,1,1200,Good
740808173101,Male,62,No,1,"1,5",420,650,"89,5",2,900,Bad
740808175101,Male,60,Yes,1,3,1320,1820,0,1,2100,Good
740808190101,Male,53,Yes,1,2,920,1365,0,1,1500,Good
740808192101,Male,43,Yes,1,"1,5",920,"1267,5","59,7376",2,1135,Good
740808195101,Male,49,No,1,"1,5",745,1040,0,1,1000,Good
740808207101,Male,52,No,1,2,900,1300,"625,7461",1,1800,Good
740808217101,Male,43,No,1,2,768,1040,"167,1669",2,1275,Good
740808244101,Male,51,Yes,1,2,810,1170,0,1,1400,Good
740808254101,Male,32,Yes,1,2,1080,1560,"465,8024",1,2000,Good
740808258101,Male,69,No,1,2,360,520,0,1,1300,Bad
740808259101,Male,51,Yes,1,"1,5",520,780,0,2,1000,Bad
740808262101,Female,37,Yes,1,2,795,1105,320,1,1600,Good
740808270101,Male,40,Yes,1,2,1050,1560,53,1,1350,Good
740808276101,Male,50,Yes,1,2,640,845,0,1,1500,Bad
740808277101,Male,36,No,1,"1,5",410,585,0,1,1220,Bad
740808278101,Male,37,Yes,1,"1,5",635,"825,5",0,1,1300,Bad
740808293101,Male,36,Yes,1,"1,5",580,"903,5",0,1,890,Bad
740808302101,Male,59,Yes,1,"1,5",360,468,84,1,700,Bad
740808306101,Male,51,Yes,1,2,655,910,"29,5",1,1500,Bad
740808310101,Male,55,Yes,1,2,340,481,0,1,1350,Bad
740808311101,Female,31,Yes,1,"1,5",260,390,0,1,800,Bad
740808320101,Male,62,No,1,2,610,806,0,1,1200,Bad
740808333101,Male,62,Yes,1,2,770,1040,"620,3869",2,1000,Good
740808344101,Male,35,Yes,1,2,700,975,"665,3583",1,1000,Bad
740808352101,Male,47,Yes,1,2,1025,1170,"740,6724",1,1300,Good
740808359101,Male,44,Yes,1,"1,5",920,1040,"1101,2745",2,1500,Good
740808360101,Male,43,Yes,1,2,920,1105,"301,7371",2,1000,Good
740808361101,Female,41,Yes,1,"1,5",735,975,"438,4573",1,1200,Bad
740808365101,Male,61,Yes,1,2,630,780,"557,1746",1,1400,Bad
740808372101,Male,43,Yes,1,2,640,780,"519,4683",1,1500,Bad
740808374101,Female,34,Yes,1,"1,5",700,845,"589,3463",2,1000,Bad
740808382101,Male,35,Yes,1,3,2300,2600,"1788,7958",1,2500,Good
740808384101,Male,52,Yes,1,2,610,845,"610,2331",1,1500,Bad
740808388101,Female,41,Yes,1,"1,5",950,1300,"675,4716",1,1000,Good
740808394101,Male,65,Yes,1,2,1000,1300,"1037,7684",1,1500,Good
740808406101,Female,42,Yes,1,4,1360,1820,"991,7415",2,3000,Good
740808412101,Male,64,Yes,1,2,808,1040,"675,9044",1,1100,Good
740808413101,Male,41,No,1,2,1050,1300,"906,3681",1,1600,Good
740808414101,Male,36,Yes,1,"1,5",610,650,"674,1969",1,1400,Bad
740808474101,Male,49,No,1,"1,5",516,676,249,1,1500,Bad
740808480101,Male,47,Yes,1,2,1020,1235,"489,25",1,1200,Good
740808486101,Male,51,No,1,2,660,910,"268,9997",1,1800,Bad
740808503101,Male,43,No,1,"1,5",475,"617,5",259,1,1400,Bad
740808526101,Male,39,No,1,2,900,1300,"700,4235",1,1800,Good
740808534101,Female,38,Yes,1,2,1090,1495,0,2,1800,Good
740809525101,Female,28,Yes,1,2,1320,1820,320,1,1150,Good
740809535101,Male,47,No,1,"1,5",680,962,"1039,5026",1,1500,Bad
740809538101,Female,43,Yes,1,"1,5",660,910,"479,8673",1,900,Bad
740809544101,Female,54,No,1,3,1908,2860,"1203,0022",1,1100,Good
740809549101,Male,39,No,1,"1,5",650,845,"398,5",1,1500,Bad
740809582101,Male,36,No,1,"1,5",620,910,0,1,850,Bad
740809583101,Male,42,Yes,1,2,600,910,"156,3502",1,1600,Bad
740809592101,Male,52,Yes,1,2,970,1261,"870,3966",1,1600,Good
740809609101,Male,42,Yes,1,"1,5",400,598,"91,5",1,1200,Bad
740809627101,Male,54,Yes,1,2,600,845,"604,4186",2,1500,Bad
740809640101,Male,47,Yes,1,2,560,780,"555,2225",1,1200,Bad
740809669101,Male,46,No,1,2,1150,1235,"318,7496",1,2000,Good
740809673101,Male,49,Yes,1,"1,7",870,1105,0,1,1650,Good
740809675101,Male,27,No,1,2,450,650,"595,2583",2,1000,Bad
740809730101,Male,45,No,1,2,1020,1430,"808,1798",1,1600,Good
740809733101,Male,34,No,1,2,780,1196,0,1,1700,Good
740809738101,Male,36,No,1,2,965,1235,"405,5",1,1300,Good
740809739101,Male,41,No,1,"1,5",1005,1430,508,1,1350,Good
740809742101,Male,56,No,1,2,1170,1560,240,1,1500,Good
740809746101,Male,60,No,1,"1,5",700,1040,"703,25",1,1000,Good
740809750101,Male,38,No,1,2,750,1040,"355,9096",1,1550,Good
740809756101,Male,40,No,1,2,1200,1560,"418,4995",1,1800,Good
740809759101,Male,40,No,1,2,750,1040,"326,75",1,1700,Good
740809763101,Male,32,No,1,2,945,1417,"308,7496",1,1450,Good
740809776101,Male,43,Yes,1,2,800,1040,1050,1,1600,Good
740810503101,Female,48,No,1,2,1600,1950,,1,2200,Good
740810516101,Male,47,No,1,3,2100,2730,,1,3300,Good
740810589101,Male,42,Yes,1,2,880,1170,,1,1000,Good
740810594101,Male,55,Yes,1,2,430,585,,1,1000,Bad
740810596101,Male,53,Yes,1,2,950,1300,,1,1800,Good
740810598101,Male,49,Yes,1,3,1000,1300,,1,3000,Good
740810600101,Male,47,No,1,"1,5",330,390,,1,1000,Bad
740810602101,Male,50,Yes,1,2,350,390,,1,1000,Bad
740810604101,Male,46,Yes,1,2,1100,1495,,1,1000,Good
740810606101,Male,50,Yes,1,2,310,390,,1,1000,Bad
740810610101,Female,40,No,1,2,125,169,,1,1000,Bad
740810622101,Male,40,No,1,2,106,130,,1,300,Bad
740810766101,Male,57,No,1,2,442,650,,1,1100,Bad
740810770101,Male,45,No,1,2,510,780,,1,1100,Bad
740810771101,Male,39,No,1,"1,5",670,871,,1,1000,Bad
740810772101,Male,45,No,1,2,796,1105,,1,1100,Good
740810774101,Male,32,No,1,"1,5",528,780,,1,900,Bad
740810802101,Male,54,Yes,1,2,1270,1690,,1,2000,Good
740810820101,Male,72,Yes,1,6,530,650,,1,3000,Bad
740810831101,Female,46,No,1,"1,5",526,780,,1,800,Bad
740810832101,Male,56,No,1,2,710,975,,1,1600,Bad
740810836101,Male,42,Yes,1,"1,5",360,520,,1,900,Bad
740810860101,Male,39,Yes,1,2,618,910,,1,1300,Bad
740810866101,Male,47,No,1,"1,5",406,585,,1,1100,Bad
740810879101,Male,74,No,1,"1,5",534,741,,1,1200,Bad
740810884101,Male,33,No,1,"1,5",614,845,,1,1100,Bad
740810892101,Male,47,Yes,1,2,1010,1300,,1,1550,Good
740810893101,Male,62,No,1,3,1440,1950,,1,2540,Good
740810895101,Male,47,Yes,1,2,1490,1950,,1,1860,Good
740810897101,Female,31,No,1,2,1010,1300,,1,1850,Good
740810900101,Male,45,Yes,1,"1,5",1000,1300,,1,1330,Good
740810903101,Male,51,No,1,2,1494,1937,,1,1850,Good
740810908101,Male,39,Yes,1,"1,5",396,585,,1,900,Bad
740810910101,Male,21,Yes,1,"1,5",440,650,,1,900,Bad
740810929101,Female,31,Yes,1,"1,5",392,520,,1,800,Bad
740810974101,Male,40,No,1,2,1500,1950,,1,1820,Good
740810975101,Female,50,No,1,"1,5",820,1079,,1,1550,Good
740810977101,Male,44,No,1,3,1460,1911,,1,2550,Good
740811000101,Female,60,Yes,1,4,780,1040,,1,3500,Good
740811163101,Male,32,No,1,2,380,"500,5",,1,1200,Bad
740811165101,Male,43,No,1,3,440,"578,5",,1,1100,Bad
740811173101,Male,32,Yes,1,3,560,754,,1,1300,Bad
740811186101,Male,46,No,1,2,640,845,,1,1300,Bad
740811244101,Female,42,Yes,1,5,3600,4680,,1,5000,Good
740811254101,Male,55,No,1,2,600,"786,5",,1,1200,Bad
740811255101,Male,42,No,1,2,600,793,,1,1300,Bad
740811289101,Male,34,Yes,1,3,1560,2041,,1,3000,Good
740811290101,Male,39,No,1,"1,2",308,403,,1,700,Bad
740811296101,Male,52,No,1,2,138,182,,1,850,Bad
740811303101,Male,41,No,1,4,570,741,,1,4000,Bad
740811306101,Male,34,No,1,"1,5",372,"487,5",,1,900,Bad
740811310101,Male,39,No,1,2,390,"513,5",,1,500,Bad
740811323101,Male,42,Yes,1,2,1000,1313,,1,2020,Good
740811324101,Male,32,No,1,3,1202,1573,,1,2000,Good
740811328101,Male,40,Yes,1,"1,5",506,663,,1,1500,Bad
740811329101,Male,47,No,1,2,1000,1313,,1,1700,Good
740811335101,Male,26,No,1,2,810,1066,,1,1100,Good
740811338101,Male,53,No,1,"1,5",720,949,,1,1050,Bad
740811339101,Male,35,Yes,1,"1,5",640,845,,1,1500,Bad
740811347101,Male,48,No,1,2,1006,1313,,1,1500,Good
740811349101,Male,54,No,1,2,660,871,,1,1100,Bad
740811350101,Male,44,Yes,1,"1,5",748,975,,1,1500,Bad
740811351101,Male,32,Yes,1,2,340,"448,5",,1,1300,Bad
740811353101,Male,41,No,1,2,250,"331,5",,1,1600,Bad
740811357101,Male,37,No,1,2,400,533,,1,1400,Bad
740811361101,Male,57,Yes,1,"1,04",150,"188,5",,1,1400,Bad
740811366101,Male,47,No,1,"1,5",340,442,,1,1100,Bad
740811467101,Female,48,Yes,1,2,680,897,,1,2000,Bad
740811474101,Male,31,No,1,2,350,468,,1,1200,Bad
740811476101,Male,46,No,1,2,1010,1326,,1,1600,Good
740811478101,Male,34,No,1,2,790,1040,,1,1100,Good
740811481101,Male,39,No,1,"1,5",410,546,,1,800,Bad
740811523101,Male,42,Yes,1,3,1110,1560,,1,2400,Good
740811525101,Male,40,Yes,1,5,2230,2990,,1,3500,Good
740811527101,Male,40,No,1,"1,5",470,676,,1,1050,Bad
740811528101,Male,43,No,1,4,2180,2990,,1,2900,Good
740811529101,Male,65,Yes,1,"2,5",1005,1365,,1,1950,Good
740811530101,Female,44,No,1,3,1890,2600,,1,1900,Good
740811531101,Male,54,Yes,1,4,1600,2158,,1,2800,Good
740811532101,Male,50,No,1,"1,5",940,1365,,1,1400,Good
740811535101,Female,36,Yes,1,2,715,"994,5",,1,1800,Bad
740811536101,Female,34,No,1,4,1825,2535,,1,3900,Good
740811537101,Female,50,Yes,1,4,2275,3094,,1,2800,Good
740811538101,Female,29,Yes,1,"1,5",500,767,,1,1350,Bad
740811539101,Female,20,No,1,4,2000,2730,,1,2700,Good
740811542101,Male,35,No,1,"1,5",695,"1020,5",,2,1300,Good
740811543101,Female,32,Yes,1,2,670,936,,1,1900,Bad
740811544101,Male,24,No,1,3,1275,1807,,1,2200,Good
740811547101,Female,30,No,1,3,415,"604,5",,1,2300,Bad
740811548101,Male,53,No,1,2,1020,1300,,1,1640,Good
740811549101,Male,37,Yes,1,2,1490,1950,,1,1615,Good
740811558101,Male,77,No,1,2,810,1040,,1,1330,Good
740811559101,Male,37,Yes,1,2,1180,1430,,1,1660,Good
740811560101,Male,52,No,1,"1,5",618,780,,1,840,Bad
740811561101,Male,69,No,1,2,1470,1820,,1,1660,Good
740811562101,Male,48,No,1,2,1010,1300,,1,1550,Good
740811567101,Male,43,No,1,2,910,1170,,1,1430,Good
740811573101,Male,32,Yes,1,2,1030,1300,,1,1300,Good
740811574101,Male,45,No,1,3,1980,2470,,1,2700,Good
740811577101,Male,33,No,1,2,910,1170,,1,1360,Good
740811578101,Male,38,No,1,3,1690,2210,,1,2145,Good
740811582101,Female,55,No,1,"1,5",814,1040,,1,1240,Good
740811584101,Male,53,No,1,2,758,949,,1,1020,Bad
740811630101,Male,47,No,1,2,200,299,,1,1100,Bad
740811634101,Male,33,Yes,1,2,310,455,,1,950,Bad
740811635101,Male,30,No,1,"1,5",230,325,,1,990,Bad
740811636101,Male,41,Yes,1,2,200,299,,1,750,Bad
740811637101,Male,51,Yes,1,2,210,286,,1,1200,Bad
740811638101,Male,58,No,1,3,550,780,,1,1250,Bad
740811641101,Female,46,No,1,2,245,364,,1,950,Bad
740811643101,Male,50,Yes,1,2,270,416,,1,1350,Bad
740811645101,Male,50,Yes,1,2,220,325,,1,800,Bad
740811646101,Male,49,Yes,1,2,255,"396,5",,1,900,Bad
740811647101,Male,41,No,1,2,245,325,,1,1050,Bad
740811650101,Male,32,Yes,1,"1,5",500,715,,1,700,Bad
740811651101,Male,45,Yes,1,2,290,377,,1,1200,Bad
740811653101,Male,48,No,1,2,220,325,,1,700,Bad
740811655101,Male,37,Yes,1,2,270,364,,1,800,Bad
740811656101,Male,54,No,1,2,310,468,,1,1300,Bad
740811657101,Male,45,Yes,1,2,200,299,,1,850,Bad
740811658101,Male,54,No,1,2,225,325,,1,1000,Bad
740811659101,Male,42,No,1,2,380,546,,1,1300,Bad
740811661101,Female,48,Yes,1,2,255,390,,1,1050,Bad
740811668101,Male,50,Yes,1,2,265,"409,5",,1,1100,Bad
740811670101,Male,41,No,1,"1,5",290,442,,1,1100,Bad
740811671101,Male,32,No,1,2,370,546,,1,1300,Bad
740811676101,Male,51,Yes,1,2,290,403,,1,1000,Bad
740811681101,Male,60,Yes,1,2,265,"409,5",,1,1050,Bad
740811682101,Male,47,No,1,"1,5",230,325,,1,1350,Bad
740811700101,Male,47,Yes,1,"1,5",564,585,,1,1650,Bad
740811701101,Male,41,Yes,1,"1,2",540,650,,1,1320,Bad
740811815101,Male,59,No,1,2,1090,1495,,1,1800,Good
740811816101,Female,32,No,1,6,2050,2860,,1,3700,Good
740811817101,Male,56,Yes,1,"1,5",560,780,,1,1200,Bad
740811820101,Male,42,Yes,1,2,1030,1300,,1,1360,Good
740811830101,Male,33,No,1,2,1040,1300,,1,1530,Good
740811831101,Male,35,Yes,1,6,4500,5850,,1,5000,Good
740811835101,Male,72,No,1,"1,5",346,442,,1,435,Bad
740811837101,Female,36,No,1,2,1010,1300,,1,1440,Good
740811843101,Male,43,Yes,1,2,1470,1820,,1,1800,Good
740811892101,Female,34,Yes,1,2,1000,1430,,1,1100,Good
740811899101,Male,43,Yes,1,2,1010,1326,,1,1200,Good
740811900101,Male,47,Yes,1,2,1016,1339,,1,1350,Good
740811902101,Male,46,No,1,"1,5",1004,1313,,1,1500,Good
740811903101,Male,30,Yes,1,"1,5",1006,1313,,1,1300,Good
740811907101,Male,42,No,1,"1,5",950,1248,,1,1000,Good
740811912101,Male,34,No,1,"1,5",510,676,,1,800,Bad
740811938101,Male,45,Yes,1,"1,5",1020,1300,,1,1040,Good
740811939101,Male,43,Yes,1,"1,5",580,754,,1,1650,Bad
740811954101,Male,46,Yes,1,3,2000,2600,,1,2780,Good
740811960101,Male,32,No,1,2,1300,1755,,1,1800,Good
740811961101,Male,39,No,1,2,1270,1560,,1,1500,Good
740811963101,Male,69,No,1,2,1480,1885,,1,1650,Good
740811966101,Male,71,No,1,"1,5",910,1170,,1,1320,Good
740811968101,Male,67,No,1,3,1790,2340,,1,2360,Good
740811971101,Male,52,No,1,2,1092,1430,,1,1640,Good
740811975101,Male,27,No,1,3,1730,2210,,1,2450,Good
740811977101,Female,35,Yes,1,2,1478,1820,,1,1740,Good
740812024101,Male,46,No,1,2,1100,1443,,1,1700,Good
740812037101,Male,29,Yes,1,3,1002,1313,,1,2300,Good
740812039101,Male,35,No,1,2,720,949,,1,1050,Bad
740812047101,Male,54,No,1,2,468,611,,1,1200,Bad
740812048101,Male,55,No,1,2,820,1066,,1,1500,Good
740812051101,Male,33,Yes,1,2,950,1235,,1,1300,Good
740812052101,Male,35,Yes,1,2,1010,1300,,1,1420,Good
740812053101,Male,31,Yes,1,2,930,1196,,1,1750,Good
740812054101,Male,48,Yes,1,3,2020,2600,,1,2550,Good
740812055101,Male,42,No,1,2,1008,1300,,1,1700,Good
740812056101,Female,39,Yes,1,2,810,1040,,1,1460,Good
740812057101,Male,52,Yes,1,2,1070,1300,,1,1800,Good
740812058101,Male,58,Yes,1,4,2010,2600,,1,3150,Good
740812059101,Male,47,Yes,1,2,1204,1560,,1,1840,Good
740812060101,Male,47,Yes,1,2,902,1170,,1,1300,Good
740812061101,Male,47,Yes,1,2,1018,1300,,1,1540,Good
740812064101,Male,41,No,1,2,1110,1430,,1,1620,Good
740812065101,Male,62,Yes,1,"1,5",902,1170,,1,1230,Good
740812066101,Male,1,Yes,1,"1,5",900,1170,,1,1320,Good
740812067101,Female,33,Yes,1,2,910,1170,,1,1300,Good
740812068101,Female,20,Yes,1,2,1580,1950,,1,2060,Good
740812069101,Male,40,Yes,1,2,1030,1300,,1,1800,Good
740812071101,Male,45,Yes,1,"1,5",1010,1300,,1,1280,Good
740812072101,Male,48,Yes,1,5,1550,1950,,1,3100,Good
740812073101,Male,44,Yes,1,3,2000,2600,,1,2730,Good
740812074101,Male,46,No,1,"3,5",1800,2340,,1,2440,Good
740812075101,Male,32,Yes,1,2,1480,1950,,1,1930,Good
740812086101,Male,40,Yes,1,2,688,910,,1,2200,Bad
740812109101,Male,42,Yes,1,"1,5",255,390,,1,850,Bad
720300450101,Male,51,Yes,1,3,360,400,0,1,2100,Bad
720300528101,Male,48,Yes,1,"1,7",580,600,"213,335",2,700,Bad
720300554101,Male,70,Yes,1,"1,1",300,345,"246,2111",2,500,Bad
720300566101,Male,65,Yes,1,2,1580,1388,"124,0256",2,1110,Good
720300574101,Male,40,Yes,1,"1,5",700,700,0,2,650,Bad
720300577101,Male,51,Yes,1,"1,5",820,898,"368,2973",3,810,Bad
720300646101,Male,47,Yes,1,"1,5",340,391,"255,4021",1,317,Bad
720300653101,Male,47,Yes,1,4,1600,1760,"79,1126",1,3750,Good
720300678101,Male,47,Yes,1,"1,2",108,120,"22,6597",1,175,Bad
720300692101,Male,62,Yes,1,"1,5",480,530,"186,5111",1,850,Bad
720300693101,Male,51,Yes,1,"1,5",852,940,"480,7707",1,1345,Bad
720300702101,Male,45,No,1,2,640,544,0,1,1200,Bad
720301299101,Male,41,Yes,1,2,680,700,0,1,1500,Bad
720301385101,Female,37,Yes,1,"1,5",630,650,0,1,1500,Bad
720301744101,Male,43,Yes,1,"1,5",335,350,"199,5808",1,1200,Bad
720301813101,Male,38,Yes,1,2,660,650,"134,558",1,1500,Bad
720301821101,Male,52,Yes,1,4,280,300,"178,5266",1,2000,Bad
720301853101,Male,45,Yes,1,"1,2",370,370,"45,8911",1,600,Bad
720301856101,Male,53,Yes,1,2,170,170,"14,7012",1,1800,Bad
720301999101,Male,53,No,1,2,400,450,,1,1000,Bad
720302000101,Male,47,Yes,1,2,1000,1050,"755,7139",2,2000,Good
720302008101,Male,44,Yes,1,2,250,240,"33,8",1,800,Bad
720302036101,Male,79,Yes,1,2,800,920,"125,7067",1,1200,Bad
720302063101,Male,44,Yes,1,2,756,800,"878,5122",1,1850,Bad
720302107101,Male,48,Yes,1,"2,4",1140,1250,,2,1800,Good
720302119101,Male,71,No,1,"1,5",400,460,"89,1706",1,700,Bad
720302124101,Male,42,No,1,2,940,940,"294,3413",1,2500,Bad
720302131101,Male,62,No,1,2,720,828,"887,4319",1,1600,Bad
720302443101,Male,43,No,1,"1,5",610,607,0,2,700,Bad
720302577101,Male,50,Yes,1,"1,3",92,100,"8,7859",1,525,Bad
720302585101,Male,74,Yes,1,"1,3",450,480,"97,0375",1,512,Bad
720302628101,Male,53,Yes,1,3,3000,3450,"603,5786",1,3200,Good
720302680101,Male,50,Yes,1,2,940,1090,"136,6634",1,1500,Good
720302681101,Male,47,Yes,1,"1,5",690,794,"47,5475",1,1500,Bad
720302691101,Male,39,Yes,1,2,580,630,"62,0203",1,2000,Bad
720302697101,Male,72,No,1,"1,5",400,330,"90,3502",1,1500,Bad
720302703101,Male,50,Yes,1,2,288,331,"54,5159",1,2000,Bad
720302733101,Male,42,Yes,1,2,480,552,"804,0705",1,1700,Bad
720302750101,Male,50,Yes,1,3,390,410,"21,12",1,1900,Bad
720302905101,Male,47,Yes,1,2,820,850,0,1,1500,Bad
720302908101,Male,45,Yes,1,2,860,900,0,1,1600,Bad
720302921101,Male,49,Yes,1,2,620,700,0,1,1500,Bad
720302925101,Male,42,Yes,1,2,620,650,0,1,1300,Bad
720302926101,Male,38,Yes,1,"1,5",460,470,0,1,1000,Bad
720302930101,Male,47,Yes,1,2,700,710,0,1,1600,Bad
720302932101,Male,57,Yes,1,"1,5",550,560,0,1,1200,Bad
720302935101,Male,43,Yes,1,"1,5",390,400,0,1,800,Bad
720302985101,Male,49,Yes,1,2,910,950,0,1,1800,Bad
720302986101,Male,45,No,1,"1,5",570,600,0,1,1200,Bad
720302989101,Male,58,Yes,1,2,680,700,0,1,1800,Bad
720302991101,Male,37,Yes,1,2,680,700,0,1,1500,Bad
720303288101,Male,47,No,1,"1,3",520,598,0,1,900,Bad
720303291101,Male,46,Yes,1,3,1300,1495,0,1,2000,Good
720303351101,Male,35,Yes,1,"1,5",520,598,0,1,1000,Bad
720303398101,Male,2,No,1,2,550,600,0,1,1500,Bad
720303410101,Male,66,No,1,2,1100,1265,0,1,1200,Good
720303415101,Male,32,No,1,2,980,800,0,1,1200,Bad
720303623101,Male,75,Yes,1,2,820,850,0,1,1800,Bad
720303666101,Male,49,No,1,2,660,670,0,1,1500,Bad
720303731101,Male,64,Yes,1,2,750,650,"166,8735",2,820,Bad
720303741101,Male,53,Yes,1,"1,5",245,282,"7,523",1,500,Bad
720303751101,Male,43,Yes,1,2,200,240,"86,1354",1,400,Bad
720303836101,Male,48,Yes,1,"1,5",636,650,"106,64",1,1460,Bad
720304066101,Female,53,Yes,1,2,112,120,"120,1505",1,1500,Bad
720304394101,Male,2,Yes,1,6,1980,2212,"66,9422",4,3500,Good
720304399101,Male,46,Yes,1,2,290,310,"110,6204",1,1150,Bad
720304400101,Male,41,Yes,1,5,1580,1743,"153,6831",3,2800,Good
720304402101,Male,48,Yes,1,2,440,506,"69,7067",1,1000,Bad
720304404101,Male,44,Yes,1,2,480,500,"53,4403",1,1000,Bad
720304418101,Male,35,Yes,1,4,132,150,"63,6703",1,1200,Bad
720304421101,Male,44,Yes,1,2,520,570,"18,7716",1,1600,Bad
720304446101,Male,40,No,1,2,230,265,"101,2724",1,1000,Bad
720304450101,Male,55,No,1,2,480,522,"125,617",1,1200,Bad
720304455101,Male,43,Yes,1,2,1350,1500,"307,4357",1,3300,Good
720304456101,Male,69,Yes,1,2,300,350,"167,9242",1,1400,Bad
720304494101,Male,63,Yes,1,8,4400,3500,"371,3984",2,7000,Good
720304508101,Male,48,Yes,1,"1,3",250,230,"177,2431",1,725,Bad
720304513101,Male,48,No,1,"1,3",205,215,"558,0975",2,625,Bad
720304518101,Male,70,Yes,1,2,760,800,"167,199",2,1650,Bad
720304525101,Male,40,Yes,1,2,340,370,"275,6654",1,1000,Bad
720304526101,Male,49,Yes,1,2,100,120,"20,2709",1,1200,Bad
720304530101,Male,74,Yes,1,2,800,880,"56,1816",1,1600,Bad
720304531101,Male,73,Yes,1,2,170,200,"61,2195",1,1200,Bad
720304537101,Male,38,Yes,1,4,1320,1450,"50,4673",2,3300,Good
720304539101,Male,39,Yes,1,2,340,370,"84,4726",1,1500,Bad
720304540101,Male,37,Yes,1,2,616,680,"186,9582",1,1600,Bad
720304590101,Male,58,No,1,2,180,200,"129,3197",1,1200,Bad
720405694101,Male,41,No,1,"1,5",600,630,,1,900,Bad
720405695101,Male,46,No,1,"1,5",750,780,,1,920,Bad
720405697101,Male,30,No,1,"1,8",860,890,,1,950,Bad
720405700101,Male,32,No,1,"1,5",800,825,,1,980,Bad
720405704101,Male,61,No,1,2,1200,1210,,2,1500,Good
720405718101,Male,47,No,1,2,1260,1280,,1,1615,Good
720405719101,Male,46,No,1,"1,6",660,700,,1,800,Bad
720405721101,Male,30,No,1,2,1200,1210,,1,1500,Good
720405725101,Male,44,No,1,"1,5",840,850,,1,1000,Bad
720405727101,Male,45,No,1,2,490,500,,1,620,Bad
720405729101,Male,58,No,1,"1,5",700,720,,1,1100,Bad
720405731101,Male,47,No,1,4,5800,4930,,1,3050,Good
720405736101,Male,58,No,1,2,1550,1500,,1,1600,Good
720405738101,Male,32,No,1,"1,2",875,700,,1,970,Bad
720405741101,Male,41,No,1,3,4300,3655,,1,2420,Good
720405742101,Female,35,No,1,"1,1",900,765,,1,920,Bad
720405743101,Male,50,No,1,2,1500,1200,,1,1530,Good
720405744101,Female,45,No,1,2,1350,1500,,1,1565,Good
720405745101,Male,58,No,1,2,1700,1500,,1,1370,Good
720405748101,Male,44,No,1,"1,5",1800,1530,,1,1400,Good
720405750101,Male,41,No,1,2,1500,1500,,1,1610,Good
720405752101,Female,50,Yes,1,2,550,633,,1,1110,Bad
720405753101,Female,45,Yes,1,"2,5",1850,1500,,1,1720,Good
720405756101,Male,46,No,1,2,1580,1343,,1,1900,Good
720405774101,Male,30,No,1,"1,5",572,585,,1,1100,Bad
720405777101,Male,50,No,1,2,1138,1251,,1,1500,Good
720405783101,Male,47,No,1,2,1000,1050,,1,1280,Good
720405784101,Male,41,No,1,2,1160,1180,,1,1350,Good
720405786101,Male,33,No,1,2,1160,1180,,1,2060,Good
720405789101,Male,41,No,1,"1,5",864,890,,1,950,Bad
720405792101,Male,34,No,1,2,1260,1280,,1,1350,Good
720405794101,Male,35,No,1,2,1240,1260,,1,1300,Good
720405798101,Male,58,No,1,"1,5",710,730,,1,1000,Bad
720405801101,Male,58,No,1,2,1480,1500,,1,1500,Good
720405810101,Male,58,No,1,2,1360,1390,,1,1500,Good
720405813101,Male,58,No,1,2,1340,1360,,1,1400,Good
720405814101,Male,58,No,1,2,1280,1300,,1,1400,Good
720405820101,Male,47,No,1,2,970,1000,,1,1300,Good
